Age,Gender,Department,JobRole,Education,MaritalStatus,MonthlyIncome,JobSatisfaction,YearsAtCompany,OverTime,Attrition
50,Male,Human Resources,Research Scientist,1,Married,5285,4,18,Yes,Yes
26,Female,Sales,Laboratory Technician,4,Married,3637,2,24,No,No
26,Male,Sales,Human Resources,5,Married,1527,2,5,No,No
21,Female,Human Resources,Laboratory Technician,3,Married,11619,2,32,No,No
52,Male,Sales,Laboratory Technician,4,Married,4602,4,24,No,No
34,Female,Research & Development,Manager,4,Divorced,5684,1,22,No,No
51,Female,Research & Development,Research Scientist,1,Single,6549,1,16,No,No
41,Female,Sales,Laboratory Technician,2,Divorced,6279,2,20,Yes,No
49,Male,Research & Development,Research Scientist,3,Married,-303,4,19,Yes,Yes
18,Male,Research & Development,Research Scientist,5,Married,5585,3,11,No,Yes
25,Male,Research & Development,Manager,1,Married,10427,4,12,No,No
40,Female,Sales,Research Scientist,5,Married,5470,2,17,No,No
57,Male,Human Resources,Laboratory Technician,5,Married,10087,4,21,No,No
29,Female,Research & Development,Sales Executive,4,Married,6078,1,23,No,No
29,Female,Research & Development,Laboratory Technician,1,Single,5122,1,32,Yes,Yes
32,Male,Research & Development,Laboratory Technician,1,Married,6361,1,2,No,No
58,Female,Research & Development,Research Scientist,3,Single,6093,3,16,No,No
36,Female,Research & Development,Laboratory Technician,2,Divorced,6038,4,38,Yes,No
43,Female,Human Resources,Sales Executive,5,Single,4544,2,31,No,No
46,Male,Sales,Research Scientist,3,Married,2590,2,16,No,No
39,Male,Research & Development,Human Resources,3,Divorced,7403,1,24,No,Yes
57,Male,Human Resources,Laboratory Technician,5,Divorced,6237,2,7,Yes,No
38,Female,Sales,Laboratory Technician,4,Married,10161,3,34,No,No
55,Female,Sales,Manager,4,Married,5916,4,28,No,No
37,Male,Human Resources,Human Resources,5,Single,2215,3,11,Yes,No
46,Female,Research & Development,Human Resources,1,Single,6806,4,35,Yes,No
21,Male,Human Resources,Sales Executive,2,Single,6189,4,8,Yes,Yes
24,Female,Sales,Human Resources,4,Married,4922,4,25,No,No
45,Female,Sales,Manager,2,Single,7546,2,21,No,No
45,Female,Sales,Sales Executive,3,Married,7244,2,30,No,No
21,Female,Research & Development,Human Resources,3,Single,3007,2,29,Yes,No
39,Male,Research & Development,Sales Executive,5,Married,4830,2,14,Yes,No
29,Male,Sales,Human Resources,5,Married,8736,2,32,Yes,No
20,Female,Sales,Human Resources,5,Married,3550,2,2,No,No
39,Male,Research & Development,Human Resources,4,Single,5569,1,33,No,No
19,Male,Research & Development,Laboratory Technician,2,Single,6567,1,16,Yes,Yes
41,Female,Sales,Human Resources,3,Single,3115,1,4,No,No
51,Male,Human Resources,Laboratory Technician,2,Single,5753,3,29,Yes,No
44,Female,Sales,Research Scientist,4,Married,5671,3,14,Yes,No
58,Female,Research & Development,Manager,2,Single,5191,3,38,Yes,No
18,Female,Research & Development,Sales Executive,2,Single,2173,4,7,No,No
25,Female,Research & Development,Sales Executive,5,Married,5999,4,37,Yes,No
40,Female,Sales,Research Scientist,2,Married,4453,3,27,Yes,No
55,Female,Sales,Human Resources,2,Single,8664,1,20,No,No
23,Female,Research & Development,Manager,2,Single,7039,2,9,No,No
39,Male,Sales,Research Scientist,1,Single,4057,2,27,Yes,No
42,Female,Research & Development,Research Scientist,3,Married,5011,2,20,Yes,No
35,Female,Human Resources,Sales Executive,3,Married,6312,4,27,No,No
34,Male,Human Resources,Laboratory Technician,2,Married,5007,3,21,No,No
29,Male,Research & Development,Laboratory Technician,5,Single,2212,1,37,No,No
23,Female,Research & Development,Human Resources,5,Married,6730,2,18,Yes,No
43,Male,Human Resources,Human Resources,5,Married,7315,3,37,Yes,No
44,Female,Sales,Research Scientist,3,Married,7852,3,23,No,No
25,Female,Sales,Human Resources,4,Married,8346,4,27,No,No
36,Male,Sales,Laboratory Technician,2,Single,3929,4,12,No,No
59,Female,Sales,Manager,3,Single,7961,4,8,No,No
18,Male,Research & Development,Sales Executive,5,Married,3145,4,8,No,No
46,Female,Research & Development,Laboratory Technician,3,Single,6892,3,20,No,No
52,Male,Research & Development,Human Resources,3,Single,4228,4,23,No,No
57,Female,Research & Development,Sales Executive,3,Married,7045,2,30,No,No
31,Male,Research & Development,Sales Executive,5,Married,2230,1,28,Yes,No
52,Male,Research & Development,Research Scientist,4,Married,7356,4,39,No,No
37,Male,Sales,Human Resources,1,Single,4033,2,9,Yes,No
30,Male,Research & Development,Research Scientist,2,Single,7207,1,3,No,No
55,Female,Research & Development,Sales Executive,2,Single,6931,4,2,No,Yes
25,Male,Research & Development,Research Scientist,3,Married,6963,4,12,No,No
37,Male,Sales,Human Resources,4,Single,6119,1,20,Yes,No
50,Female,Human Resources,Laboratory Technician,5,Married,3082,2,7,No,No
43,Female,Human Resources,Manager,1,Single,9725,2,8,No,No
56,Female,Research & Development,Laboratory Technician,1,Single,5675,3,0,Yes,No
38,Female,Research & Development,Sales Executive,3,Married,5668,3,13,No,No
59,Male,Research & Development,Laboratory Technician,3,Divorced,9462,4,11,No,No
58,Male,Sales,Research Scientist,5,Married,3777,2,35,Yes,No
26,Female,Sales,Human Resources,5,Divorced,5881,2,21,No,No
41,Female,Research & Development,Laboratory Technician,5,Married,6424,4,35,No,No
54,Female,Sales,Laboratory Technician,3,Single,5420,1,15,Yes,No
58,Male,Research & Development,Human Resources,4,Single,6683,1,10,No,Yes
34,Male,Research & Development,Research Scientist,3,Married,4546,3,2,Yes,Yes
41,Male,Sales,Manager,3,Single,5829,4,33,No,No
38,Female,Sales,Laboratory Technician,1,Single,6328,1,24,No,No
56,Female,Sales,Sales Executive,5,Single,9417,4,25,No,No
58,Male,Sales,Research Scientist,2,Married,10140,2,2,Yes,No
56,Male,Research & Development,Research Scientist,5,Single,6423,1,19,No,No
30,Female,Research & Development,Laboratory Technician,4,Single,8998,1,30,No,No
28,Female,Human Resources,Human Resources,4,Married,4187,1,0,Yes,Yes
36,Male,Sales,Laboratory Technician,5,Single,11628,2,25,No,No
28,Female,Research & Development,Laboratory Technician,5,Married,5388,3,24,No,No
30,Female,Sales,Human Resources,3,Married,5917,4,10,No,No
18,Female,Research & Development,Sales Executive,2,Single,7330,1,15,Yes,No
57,Female,Research & Development,Human Resources,3,Married,8131,2,19,No,No
36,Male,Research & Development,Laboratory Technician,1,Single,5571,1,37,No,No
29,Male,Research & Development,Manager,1,Married,979,4,1,No,Yes
25,Female,Sales,Human Resources,4,Married,7639,4,28,Yes,No
25,Male,Sales,Sales Executive,4,Divorced,3724,1,6,No,No
29,Female,Research & Development,Human Resources,2,Married,7935,2,39,No,No
50,Female,Sales,Human Resources,4,Single,7880,1,24,No,No
43,Female,Sales,Research Scientist,1,Married,6481,2,3,No,No
56,Male,Sales,Research Scientist,2,Single,8260,3,33,No,No
45,Male,Sales,Laboratory Technician,1,Married,4774,1,24,No,No
22,Female,Research & Development,Laboratory Technician,5,Single,9436,2,7,No,No
25,Male,Research & Development,Human Resources,5,Married,6407,1,31,No,No
42,Female,Sales,Manager,2,Single,5536,4,17,No,No
44,Female,Sales,Laboratory Technician,3,Married,8853,4,39,Yes,No
40,Male,Research & Development,Human Resources,4,Married,4337,1,10,No,No
47,Female,Research & Development,Human Resources,2,Single,738,1,36,Yes,No
40,Male,Human Resources,Human Resources,4,Married,2880,2,38,Yes,No
37,Male,Human Resources,Human Resources,1,Married,9587,2,35,No,No
35,Female,Human Resources,Human Resources,3,Single,6624,4,9,No,No
35,Female,Research & Development,Research Scientist,4,Single,6425,2,5,Yes,No
19,Male,Research & Development,Sales Executive,5,Married,8276,4,15,Yes,No
21,Female,Sales,Sales Executive,5,Single,6738,3,24,Yes,No
47,Male,Research & Development,Human Resources,1,Divorced,5312,1,33,No,No
50,Male,Sales,Laboratory Technician,2,Single,4903,2,30,Yes,No
53,Male,Research & Development,Manager,4,Single,3061,4,7,Yes,No
35,Female,Research & Development,Human Resources,1,Divorced,3332,4,16,Yes,No
54,Male,Research & Development,Manager,5,Divorced,6436,1,13,Yes,No
36,Female,Sales,Research Scientist,5,Single,5610,1,29,No,No
45,Female,Research & Development,Sales Executive,5,Married,7220,1,17,Yes,No
57,Female,Sales,Research Scientist,3,Single,5785,2,35,No,No
37,Male,Sales,Laboratory Technician,3,Married,3340,3,20,No,No
50,Male,Sales,Laboratory Technician,5,Married,6614,3,30,Yes,No
29,Male,Sales,Human Resources,2,Single,6464,3,32,No,No
32,Female,Research & Development,Laboratory Technician,3,Single,6043,3,22,No,Yes
58,Female,Research & Development,Laboratory Technician,4,Single,6393,4,37,No,No
56,Female,Research & Development,Research Scientist,3,Single,10914,2,4,No,No
19,Female,Research & Development,Manager,4,Single,3020,3,14,No,No
46,Male,Sales,Sales Executive,3,Married,3607,3,29,No,No
58,Female,Human Resources,Laboratory Technician,5,Single,1745,2,15,No,No
27,Female,Research & Development,Laboratory Technician,4,Married,6231,2,39,No,No
19,Male,Research & Development,Research Scientist,2,Married,1160,1,28,Yes,Yes
28,Male,Research & Development,Sales Executive,3,Married,6560,1,27,No,No
30,Female,Research & Development,Research Scientist,3,Married,5859,3,5,No,No
27,Female,Sales,Manager,5,Single,4565,4,4,Yes,No
31,Male,Sales,Research Scientist,4,Married,7179,1,37,No,No
35,Female,Research & Development,Sales Executive,5,Single,6741,2,24,No,No
26,Male,Sales,Sales Executive,4,Married,10012,1,27,No,No
56,Male,Research & Development,Laboratory Technician,3,Single,7532,1,0,No,No
45,Female,Research & Development,Manager,3,Married,5842,2,13,No,No
20,Female,Research & Development,Human Resources,3,Married,296,3,18,Yes,No
37,Female,Research & Development,Laboratory Technician,3,Married,8324,1,30,No,No
23,Male,Sales,Research Scientist,1,Single,8344,1,14,No,No
44,Male,Research & Development,Research Scientist,3,Single,9309,3,18,Yes,No
19,Male,Human Resources,Sales Executive,3,Married,280,1,37,No,No
46,Male,Research & Development,Sales Executive,4,Single,6512,4,31,No,No
55,Male,Human Resources,Sales Executive,3,Single,7646,3,30,No,No
20,Male,Sales,Human Resources,3,Married,9003,4,36,Yes,No
33,Male,Research & Development,Human Resources,4,Married,7504,2,25,No,No
47,Male,Sales,Laboratory Technician,3,Single,6151,4,24,No,No
57,Female,Sales,Human Resources,3,Married,3454,2,39,No,No
19,Male,Sales,Sales Executive,5,Married,5707,3,7,Yes,No
34,Male,Sales,Laboratory Technician,1,Single,6972,2,3,No,No
58,Female,Sales,Laboratory Technician,4,Married,7957,2,30,Yes,No
29,Male,Human Resources,Manager,5,Married,2034,2,31,No,No
52,Female,Research & Development,Human Resources,2,Divorced,6738,2,33,No,No
18,Male,Sales,Research Scientist,2,Single,2318,4,2,No,No
32,Male,Sales,Research Scientist,1,Married,6664,2,25,No,No
43,Male,Research & Development,Manager,2,Married,3131,2,3,No,Yes
54,Male,Sales,Sales Executive,1,Single,2392,1,1,Yes,Yes
38,Female,Sales,Manager,2,Married,10526,1,18,No,No
48,Female,Research & Development,Sales Executive,2,Single,2544,1,22,No,No
42,Male,Research & Development,Human Resources,5,Single,4408,2,24,Yes,No
40,Male,Sales,Human Resources,2,Single,5949,1,6,No,No
41,Female,Research & Development,Laboratory Technician,1,Single,793,4,7,No,No
55,Male,Research & Development,Laboratory Technician,3,Married,7963,3,2,No,No
45,Female,Sales,Laboratory Technician,3,Single,4248,3,22,No,No
38,Male,Human Resources,Laboratory Technician,3,Married,3449,3,32,Yes,No
35,Female,Research & Development,Research Scientist,1,Single,8310,1,27,No,No
53,Male,Sales,Laboratory Technician,1,Married,2660,2,21,No,No
52,Male,Sales,Laboratory Technician,3,Married,7119,3,34,Yes,No
26,Female,Sales,Laboratory Technician,2,Single,6058,4,33,No,No
55,Female,Research & Development,Sales Executive,3,Married,6143,1,29,No,No
47,Male,Sales,Laboratory Technician,4,Married,5859,1,35,No,Yes
51,Female,Research & Development,Manager,1,Married,6321,4,13,No,No
49,Female,Sales,Laboratory Technician,4,Single,307,2,8,No,No
20,Male,Research & Development,Laboratory Technician,4,Married,3814,2,21,Yes,No
20,Female,Research & Development,Research Scientist,1,Single,3716,4,27,No,No
45,Male,Research & Development,Laboratory Technician,3,Single,8768,4,13,Yes,No
32,Female,Research & Development,Sales Executive,5,Married,6396,1,14,No,No
58,Female,Human Resources,Human Resources,4,Single,6028,4,36,No,No
40,Male,Research & Development,Laboratory Technician,3,Married,10639,2,23,No,No
57,Male,Sales,Laboratory Technician,5,Married,938,2,33,No,No
28,Male,Research & Development,Laboratory Technician,4,Married,9536,2,2,Yes,Yes
49,Male,Research & Development,Research Scientist,3,Single,6029,2,22,Yes,No
53,Female,Sales,Human Resources,4,Divorced,4112,2,19,Yes,Yes
50,Male,Sales,Research Scientist,3,Married,4664,1,14,No,No
41,Male,Research & Development,Research Scientist,2,Single,4754,4,15,Yes,No
56,Female,Research & Development,Research Scientist,2,Single,9750,4,6,No,No
51,Female,Research & Development,Sales Executive,1,Married,6597,3,32,Yes,No
45,Male,Sales,Human Resources,5,Married,7716,1,18,No,No
54,Female,Sales,Sales Executive,4,Married,4144,1,17,Yes,Yes
24,Female,Human Resources,Sales Executive,4,Married,6277,1,17,No,Yes
21,Female,Sales,Human Resources,3,Single,8273,1,2,No,No
54,Female,Sales,Sales Executive,5,Single,8815,1,2,No,Yes
18,Female,Research & Development,Human Resources,4,Single,2650,2,35,Yes,No
18,Male,Research & Development,Laboratory Technician,5,Married,8021,3,15,No,No
37,Male,Research & Development,Research Scientist,5,Single,5635,2,22,No,No
36,Female,Human Resources,Sales Executive,2,Single,6913,3,22,No,No
46,Female,Sales,Human Resources,4,Single,4679,1,14,No,No
27,Female,Sales,Manager,4,Married,9814,1,8,No,No
35,Female,Sales,Sales Executive,1,Married,6650,4,39,No,No
45,Male,Research & Development,Sales Executive,5,Single,4529,1,37,No,No
52,Female,Research & Development,Human Resources,3,Divorced,4777,1,17,Yes,No
48,Female,Sales,Manager,2,Single,8148,1,37,No,No
44,Female,Research & Development,Manager,1,Single,7803,1,5,Yes,No
28,Male,Sales,Laboratory Technician,2,Single,6201,1,36,No,Yes
55,Male,Research & Development,Sales Executive,3,Single,5032,3,5,No,No
22,Female,Research & Development,Research Scientist,1,Single,8387,4,20,No,Yes
25,Male,Sales,Sales Executive,2,Married,4684,1,29,No,No
51,Female,Sales,Research Scientist,3,Married,4558,1,27,No,No
29,Male,Sales,Research Scientist,1,Married,12315,1,19,No,No
55,Female,Sales,Human Resources,3,Married,6946,3,18,No,No
18,Female,Sales,Sales Executive,1,Married,5794,3,13,No,No
48,Female,Research & Development,Human Resources,4,Single,4889,4,0,No,No
21,Male,Sales,Laboratory Technician,4,Married,5474,1,26,No,No
22,Female,Human Resources,Research Scientist,2,Married,9119,4,31,No,No
47,Female,Sales,Manager,5,Divorced,8071,2,28,No,No
41,Male,Sales,Research Scientist,5,Single,4377,3,30,No,No
20,Female,Sales,Laboratory Technician,3,Single,5174,1,24,No,No
28,Male,Research & Development,Research Scientist,1,Married,2711,3,6,No,Yes
21,Male,Research & Development,Human Resources,4,Married,6657,4,38,Yes,Yes
43,Male,Research & Development,Sales Executive,5,Single,-3919,2,15,No,Yes
44,Female,Research & Development,Manager,4,Married,2147,1,10,Yes,Yes
44,Male,Human Resources,Human Resources,3,Single,6230,3,17,Yes,No
59,Female,Research & Development,Sales Executive,3,Divorced,-561,2,4,No,No
23,Male,Sales,Manager,1,Single,11710,4,1,Yes,No
32,Male,Research & Development,Laboratory Technician,5,Single,3783,4,9,No,Yes
47,Female,Human Resources,Research Scientist,3,Single,7209,3,25,No,No
59,Female,Human Resources,Manager,3,Married,9169,3,23,No,No
54,Female,Sales,Laboratory Technician,4,Single,6671,1,25,No,No
54,Male,Research & Development,Sales Executive,2,Married,5987,4,15,No,No
59,Male,Sales,Manager,5,Married,4580,1,24,Yes,No
54,Female,Sales,Laboratory Technician,1,Single,2704,3,37,No,No
52,Female,Research & Development,Sales Executive,1,Married,4810,2,5,Yes,No
40,Male,Human Resources,Human Resources,4,Single,6257,1,11,No,No
23,Male,Research & Development,Research Scientist,1,Single,5935,4,8,No,No
21,Female,Research & Development,Laboratory Technician,3,Single,3612,3,7,No,No
35,Male,Sales,Human Resources,5,Single,8658,3,30,No,No
26,Female,Sales,Sales Executive,1,Married,2423,1,31,No,No
46,Male,Research & Development,Manager,5,Single,7487,1,6,No,No
30,Male,Sales,Research Scientist,1,Married,8126,3,31,No,No
34,Female,Research & Development,Sales Executive,2,Married,6595,1,24,No,No
49,Male,Sales,Laboratory Technician,2,Married,10159,3,32,Yes,No
39,Male,Research & Development,Research Scientist,5,Divorced,7013,4,27,No,No
21,Female,Research & Development,Human Resources,2,Divorced,9446,2,10,No,No
22,Male,Sales,Research Scientist,2,Married,-667,1,30,No,No
54,Male,Human Resources,Human Resources,3,Married,8344,4,9,Yes,Yes
58,Female,Research & Development,Sales Executive,1,Single,7464,4,1,No,No
30,Male,Research & Development,Manager,2,Married,7337,1,3,No,Yes
51,Male,Research & Development,Research Scientist,5,Married,7542,4,21,Yes,No
39,Male,Sales,Manager,3,Divorced,4797,3,27,No,No
40,Female,Research & Development,Manager,2,Single,7897,1,9,No,No
20,Female,Sales,Research Scientist,5,Single,10453,2,1,No,No
59,Female,Sales,Research Scientist,1,Single,1305,3,30,No,No
51,Male,Human Resources,Manager,2,Married,8974,4,22,Yes,No
49,Female,Research & Development,Laboratory Technician,5,Single,5677,4,15,No,No
38,Female,Sales,Laboratory Technician,5,Married,4351,2,8,Yes,Yes
38,Male,Research & Development,Research Scientist,4,Married,2973,2,5,Yes,No
28,Female,Human Resources,Manager,5,Single,6949,4,24,No,No
56,Female,Sales,Manager,4,Married,9956,2,3,No,No
21,Female,Sales,Sales Executive,1,Married,5027,2,11,Yes,No
18,Female,Research & Development,Manager,1,Single,7666,4,23,Yes,No
45,Male,Sales,Laboratory Technician,3,Married,5973,3,26,No,No
41,Male,Sales,Sales Executive,4,Divorced,1891,1,2,Yes,No
